sickle_address,tx_hash,block_date,block_time,log_index,block_number,address,strategy,feeDescriptor,amount,token
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xcf3108d94965dc9002f180d6edf6e4a77722a31734005bf89249b57810320083,2024-12-12,2024-12-12 01:40:59.000 UTC,216,23589156,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,9733937319278073,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xcf3108d94965dc9002f180d6edf6e4a77722a31734005bf89249b57810320083,2024-12-12,2024-12-12 01:40:59.000 UTC,237,23589156,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,c552bcd8,1362704242530608,0x4200000000000000000000000000000000000006
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x63d7c924c790d8ac9f0c946184bbd3bf206a2137761adbc7238cd086e3e370de,2025-05-14,2025-05-14 00:02:55.000 UTC,204,30195814,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,4676870435153748,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x63d7c924c790d8ac9f0c946184bbd3bf206a2137761adbc7238cd086e3e370de,2025-05-14,2025-05-14 00:02:55.000 UTC,225,30195814,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,a7e26cbd,12651,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0x2173fe72e185696b1ef348e7289594b3a7f4ad2c,0x0521b22c32716ca844fa93776ffda69f50e87dd221361afbdac32db402e07039,2025-05-20,2025-05-20 05:22:01.000 UTC,186,30464587,0x19D36B9eE92a53ec1900447Eba958f0030c688bE,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,6981770053421455223,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x2173fe72e185696b1ef348e7289594b3a7f4ad2c,0x0521b22c32716ca844fa93776ffda69f50e87dd221361afbdac32db402e07039,2025-05-20,2025-05-20 05:22:01.000 UTC,198,30464587,0x19D36B9eE92a53ec1900447Eba958f0030c688bE,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,a7e26cbd,459510242000190862666,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xd8b74d50a1befe6534fd1753b6af006b1df2511930c922b7f2b348488e64f317,2025-03-05,2025-03-05 06:27:53.000 UTC,193,27183363,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,326,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x2d0606b3fc5e1bcac5252b7af1e48e62e4334465bb336cdbbad63a2501e9e950,2025-05-11,2025-05-11 00:52:47.000 UTC,206,30067710,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,ab273376,969658028656,0x4200000000000000000000000000000000000006
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x983c73df777a94e54dede8a052c834916a3d40bc659238ebfd13afa81bf39c51,2025-01-05,2025-01-05 09:53:05.000 UTC,323,24640719,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,124254578146096,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xfdba24479adee977b343aeb95199458335e0a5b78db06979a34dfd84c1fff628,2025-06-17,2025-06-17 04:48:19.000 UTC,487,31673176,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,16816029464560,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xfdba24479adee977b343aeb95199458335e0a5b78db06979a34dfd84c1fff628,2025-06-17,2025-06-17 04:48:19.000 UTC,501,31673176,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,1592465297471076902,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x43266f18055ffd4d36d7dcf61ed3ee8473a77466a8090b08b9a9f00c07dc81f2,2024-12-09,2024-12-09 22:41:17.000 UTC,250,23497365,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,4150224023922209,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x2e2d24274b328cd8f5303ba073f1bc2b48712cda6d9df0a4c196db168958c920,2025-05-11,2025-05-11 04:53:33.000 UTC,133,30074933,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,235343834547028636,0x98d0baa52b2D063E780DE12F615f963Fe8537553
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xc95e8c20da32faf886e512e4c93c61d8a4b0b1033b8fe19a1ef23cebded179f3,2025-01-03,2025-01-03 11:43:19.000 UTC,1217,24557626,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,132242749319053,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6bd222e49a3f4e1c172e99c9d081e6a82a94bb70e691ec98051e678fd93468f9,2025-03-09,2025-03-09 21:46:49.000 UTC,379,27383731,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,14411916305076,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6bd222e49a3f4e1c172e99c9d081e6a82a94bb70e691ec98051e678fd93468f9,2025-03-09,2025-03-09 21:46:49.000 UTC,420,27383731,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,dfa64d37,185735105416306,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x4cb20b572819793862e48bc2a2bf64606041ff9496d695d98d4ac345d2d6c8bf,2024-12-10,2024-12-10 06:40:09.000 UTC,265,23511731,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,ab273376,1021731026100246,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xeddc49838f611d5157d410c2d8b263093ec92eece2cfef22a1b8a981037fa835,2024-12-08,2024-12-08 22:36:05.000 UTC,453,23454009,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,ab273376,2700000,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x98b7d7010b8a1c1688d332688300a190f457dc2783a7252d6644cfa344321abd,2025-01-03,2025-01-03 11:11:29.000 UTC,1183,24556671,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,171683721554007,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x686a220e76e2c3e0f8c74d2439cd9046c1c2fa71e7b0429d940f661c4aac3dc9,2025-07-16,2025-07-16 05:55:53.000 UTC,91,32928003,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,e400534d,11650569426361,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x686a220e76e2c3e0f8c74d2439cd9046c1c2fa71e7b0429d940f661c4aac3dc9,2025-07-16,2025-07-16 05:55:53.000 UTC,142,32928003,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,dfa64d37,138469047860782,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x686a220e76e2c3e0f8c74d2439cd9046c1c2fa71e7b0429d940f661c4aac3dc9,2025-07-16,2025-07-16 05:55:53.000 UTC,144,32928003,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,dfa64d37,66378523424576632,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0xe4fe1990795ce8833cb5e4ef5935e57cde768ba962400a854ce509b9f74eb08a,2025-01-20,2025-01-20 05:10:39.000 UTC,260,25280246,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,45000000000000000000,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x1021b4abe0b6cc40814ad8c76d884f57d84a5f54a91389184231fb4649b95ecc,2025-05-14,2025-05-14 02:34:41.000 UTC,73,30200367,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,8041730880696352,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x1021b4abe0b6cc40814ad8c76d884f57d84a5f54a91389184231fb4649b95ecc,2025-05-14,2025-05-14 02:34:41.000 UTC,94,30200367,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,cb922c4d,51,0xecAc9C5F704e954931349Da37F60E39f515c11c1
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0x1402d4952b486bae1d81d75cde0c631aee85788f4c4ca5661d90ad367f458d2d,2025-01-18,2025-01-18 08:05:41.000 UTC,438,25199097,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,3708071503210081889,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x13cf828e5c667d4825c9fb4bc3c635d1010ee535a339b4c0e85725a20eda4585,2025-01-06,2025-01-06 10:22:37.000 UTC,313,24684805,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,122436939462725,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0xc9873f54249ccca20586bdb7e7133ed3057e21d110b0381ebcab6feb7502182f,2025-01-22,2025-01-22 04:48:37.000 UTC,208,25365985,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,65825155491892,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0xc9873f54249ccca20586bdb7e7133ed3057e21d110b0381ebcab6feb7502182f,2025-01-22,2025-01-22 04:48:37.000 UTC,221,25365985,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,45000000000000000000,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0xce95d373751a311c97fcf825af1a9067f9c56a605f4741ece8b97f2eb3b576f7,2025-01-20,2025-01-20 05:04:57.000 UTC,122,25280075,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,79302600000000000000,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0x6430bbce1da15450fe2d4c29126967da33fdb764bd5a16f95ba69b6e85648a70,2025-06-17,2025-06-17 05:23:59.000 UTC,835,31674246,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,31553794004142,0x4200000000000000000000000000000000000006
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x71eafe7017f7c216a95e13b4db59ad5b6d2ff2ee5040c8d092fbcc5cfd7cf5d3,2025-01-24,2025-01-24 05:16:39.000 UTC,185,25453226,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,2384777252320397390,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0x1fa36f06b0687c42a1905bce8148026f26453b00c713d8db2eeec259e392b779,2025-01-20,2025-01-20 05:33:59.000 UTC,345,25280946,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,403807431179771,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xe6ad7dd049e0ea667f6204df623b07b67392ef4ed0e4ae92c43f730ce84a5481,2025-07-18,2025-07-18 00:42:47.000 UTC,114,33005010,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,215645,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xe6ad7dd049e0ea667f6204df623b07b67392ef4ed0e4ae92c43f730ce84a5481,2025-07-18,2025-07-18 00:42:47.000 UTC,153,33005010,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,dfa64d37,409926,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x4e970b905fae530cf0717c751fc18409b80044dccd6e7de0a4b2872cde7d0983,2025-05-27,2025-05-27 04:26:09.000 UTC,687,30765311,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,6961918034699,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x4e970b905fae530cf0717c751fc18409b80044dccd6e7de0a4b2872cde7d0983,2025-05-27,2025-05-27 04:26:09.000 UTC,701,30765311,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,160848550367624682,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x71990ebcd0e78c1df1c0aa8b9d40c451dc48c7b977b01e59f85091412b6b7a13,2024-12-10,2024-12-10 06:38:11.000 UTC,419,23511672,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,510488804779,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x71990ebcd0e78c1df1c0aa8b9d40c451dc48c7b977b01e59f85091412b6b7a13,2024-12-10,2024-12-10 06:38:11.000 UTC,468,23511672,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,dfa64d37,1035140177058795,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x0e3b2ebb9cfda3428b0db94aa9866edd131815da76b2c240c50157e3295808a4,2025-01-06,2025-01-06 03:43:35.000 UTC,413,24672834,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,123222594838301,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x879593438d979bca5a859b69ed853dd599aad3d868423adc417a590c92845f5a,2025-01-04,2025-01-04 07:33:33.000 UTC,277,24593333,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,125512009981099,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xfadf3068ad1d21019645f6f72943bfcadfe3c87600dea87c7a0ca523d421c7c3,2025-01-20,2025-01-20 01:52:07.000 UTC,240,25274290,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,430567106393202141,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x07a0d4fb4c951619e3eafd81e8d2dda98b8a64fb64381f309e5d40496f029d6c,2024-12-10,2024-12-10 01:42:33.000 UTC,222,23502803,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,78082491963379420,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x07a0d4fb4c951619e3eafd81e8d2dda98b8a64fb64381f309e5d40496f029d6c,2024-12-10,2024-12-10 01:42:33.000 UTC,233,23502803,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,ab273376,753471429137037,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x69c954ee99fa5102c41030338a0d32a56418dc2f3f671d7bfa259e13ed77ac61,2025-03-05,2025-03-05 23:57:59.000 UTC,270,27214866,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,3059037751280974636,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x6cb036b583b273089e9794a7c39ec0336b14397fd2bd1380a2f6280e35e5788c,2025-01-22,2025-01-22 04:43:01.000 UTC,134,25365817,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,1468681566840489703,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xf92e2e0c8a841ac26b7cbdefc27732a4f07c6105,0x1b1bad4d5c918e182b252b529590b49d12806bb6911751c6d76acee186379122,2025-05-11,2025-05-11 06:01:19.000 UTC,91,30076966,0x8810De2bAa17067DdcfbD9e8f29c55f070A55f0B,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,ab273376,52579005277298078726,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xff2597783587efc22840698f3fab18455de3dcdef3c2e0d335bc242d39e21fe1,2025-05-14,2025-05-14 03:41:35.000 UTC,238,30202374,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,1399047556030453,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xff2597783587efc22840698f3fab18455de3dcdef3c2e0d335bc242d39e21fe1,2025-05-14,2025-05-14 03:41:35.000 UTC,251,30202374,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,a7e26cbd,9019860674882,0x4200000000000000000000000000000000000006
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xff2597783587efc22840698f3fab18455de3dcdef3c2e0d335bc242d39e21fe1,2025-05-14,2025-05-14 03:41:35.000 UTC,253,30202374,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,a7e26cbd,84813370508815186500,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0x126521a8fe8369b885b8136f7caee07a4841db4ba332763086e587d908e45290,2025-03-09,2025-03-09 06:13:23.000 UTC,436,27355728,0x8508FD4238162CB3F3d485F432202af3b40f164e,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,227661976174988,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0x126521a8fe8369b885b8136f7caee07a4841db4ba332763086e587d908e45290,2025-03-09,2025-03-09 06:13:23.000 UTC,438,27355728,0x8508FD4238162CB3F3d485F432202af3b40f164e,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,62177738939,0x4200000000000000000000000000000000000006
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0x126521a8fe8369b885b8136f7caee07a4841db4ba332763086e587d908e45290,2025-03-09,2025-03-09 06:13:23.000 UTC,452,27355728,0x8508FD4238162CB3F3d485F432202af3b40f164e,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,cb922c4d,11809229168890680,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0x126521a8fe8369b885b8136f7caee07a4841db4ba332763086e587d908e45290,2025-03-09,2025-03-09 06:13:23.000 UTC,454,27355728,0x8508FD4238162CB3F3d485F432202af3b40f164e,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,cb922c4d,3436283911124,0x4200000000000000000000000000000000000006
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xcba94ad8ea3e046285cee89a62e248774580d0b7c29a974566562399ca9aecfe,2024-12-11,2024-12-11 23:00:43.000 UTC,171,23584348,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,845832446404132,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xcba94ad8ea3e046285cee89a62e248774580d0b7c29a974566562399ca9aecfe,2024-12-11,2024-12-11 23:00:43.000 UTC,192,23584348,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,c552bcd8,460052974832991,0x4200000000000000000000000000000000000006
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x0f076eacadfb45cc04861653ffb272ba21209ea02830c2ccb19cb1fcf8a4d670,2024-12-30,2024-12-30 01:27:09.000 UTC,404,24366341,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,136033292291369,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0xda545dad9fd8afd3a134c242c715983bde798d3ced2cbb36dbbe8b99b8f943ae,2025-05-13,2025-05-13 05:51:57.000 UTC,70,30163085,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,97298344341172818,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xf92e2e0c8a841ac26b7cbdefc27732a4f07c6105,0xb60ccbf881ad1c24202afbabd9cc4419006d8006564b229111d74c5a5b2db9b2,2025-05-19,2025-05-19 05:23:23.000 UTC,142,30421428,0x8810De2bAa17067DdcfbD9e8f29c55f070A55f0B,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,502237124827022,0x4200000000000000000000000000000000000006
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x9b79fc592bbcca3fd87d1d0f71d39d7f29c77c8eb12bd1ffcc310824eb6f2236,2025-01-02,2025-01-02 07:49:09.000 UTC,328,24507401,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,5623309375379508,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x9b79fc592bbcca3fd87d1d0f71d39d7f29c77c8eb12bd1ffcc310824eb6f2236,2025-01-02,2025-01-02 07:49:09.000 UTC,342,24507401,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,58099605831921973,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x4d946e9c3a34336bcd4016a9b45c83f8385f172898155c0fb52693c02fc7e69a,2025-02-06,2025-02-06 05:26:55.000 UTC,194,26015134,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,69168326770070,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x4d946e9c3a34336bcd4016a9b45c83f8385f172898155c0fb52693c02fc7e69a,2025-02-06,2025-02-06 05:26:55.000 UTC,207,26015134,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,16537157422462,0x4200000000000000000000000000000000000006
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x9254bdd0b3e5bf8a897b64cc37f4de8b0c3e06fa042528ca96b63dcfa839cd63,2025-02-05,2025-02-05 04:34:59.000 UTC,305,25970376,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,7810843295043922311,0x940181a94A35A4569E4529A3CDfB74e38FD98631
